局名,ppb
西部コミュニティセンター,66
国設大阪,57
茨木市役所,52
高石中学校,51
池田市立南畑会館,60
大東市役所,67
府立修徳学院,63
貝塚市消防署,67
島本町役場,54
富田林市役所,****
南海団地,64
泉南市役所,70
緑ケ丘小学校,79
三日市公民館,68
藤井寺市役所,67
岸和田中央公園,****
佐野中学校,66
泉大津市役所,63
豊能町役場,46
此花区役所,59
平尾小学校,50
野中小学校,71
桃谷中学校,52
大宮中学校,69
聖賢小学校,65
清江小学校,52
摂陽中学校,53
今宮中学校,54
九条南小学校,55
茨田北小学校,76
南港中央公園,51
出来島小学校,47
少林寺,63
浜寺,70
三宝,58
若松台,83
石津,62
登美丘,72
深井,72
美原,54
金岡南,62
高石消防署高師浜出張所,57
豊中市千成,69
豊中市千里,57
豊中市役所,61
吹田市垂水,64
吹田市北消防署,58
吹田市高野台,61
東大阪市西保健センター,69
東大阪市六万寺,76
東大阪市環境衛生検査センター,69
楠葉,55
枚方市役所,63
王仁公園,62
高槻北,52
庄所,59
八尾市保健所,68
成田,
寝屋川市役所,59
