局名,ppb
西部コミュニティセンター,59
国設大阪,46
茨木市役所,52
高石中学校,62
池田市立南畑会館,56
大東市役所,57
府立修徳学院,55
貝塚市消防署,71
島本町役場,67
富田林市役所,65
南海団地,62
泉南市役所,67
緑ケ丘小学校,65
三日市公民館,57
藤井寺市役所,60
岸和田中央公園,78
佐野中学校,76
泉大津市役所,69
豊能町役場,55
此花区役所,44
平尾小学校,49
野中小学校,57
桃谷中学校,57
大宮中学校,59
聖賢小学校,56
清江小学校,52
摂陽中学校,54
今宮中学校,55
九条南小学校,45
茨田北小学校,58
南港中央公園,62
出来島小学校,35
少林寺,65
浜寺,66
三宝,54
若松台,65
石津,68
登美丘,66
深井,64
美原,55
金岡南,62
高石消防署高師浜出張所,52
豊中市千成,56
豊中市千里,49
豊中市役所,56
吹田市垂水,59
吹田市北消防署,60
吹田市高野台,59
東大阪市西保健センター,62
東大阪市六万寺,60
東大阪市環境衛生検査センター,55
楠葉,78
枚方市役所,73
王仁公園,73
高槻北,65
庄所,73
八尾市保健所,59
成田,
寝屋川市役所,61
