局名,ppb
西部コミュニティセンター,****
国設大阪,16
茨木市役所,16
高石中学校,14
池田市立南畑会館,18
大東市役所,16
府立修徳学院,17
貝塚市消防署,****
島本町役場,12
富田林市役所,20
南海団地,****
泉南市役所,20
緑ケ丘小学校,11
三日市公民館,8
藤井寺市役所,20
岸和田中央公園,14
佐野中学校,16
泉大津市役所,****
豊能町役場,15
此花区役所,16
平尾小学校,18
野中小学校,****
桃谷中学校,19
大宮中学校,17
聖賢小学校,17
清江小学校,12
摂陽中学校,16
今宮中学校,18
九条南小学校,18
茨田北小学校,19
南港中央公園,12
出来島小学校,17
少林寺,11
浜寺,12
三宝,12
若松台,17
石津,14
登美丘,18
深井,15
美原,14
金岡南,18
高石消防署高師浜出張所,7
豊中市千成,18
豊中市千里,15
豊中市役所,16
吹田市垂水,16
吹田市北消防署,17
吹田市高野台,16
東大阪市西保健センター,18
東大阪市六万寺,15
東大阪市環境衛生検査センター,23
楠葉,14
枚方市役所,12
王仁公園,15
高槻北,16
庄所,18
八尾市保健所,16
成田,
寝屋川市役所,15
