局名,ppb
西部コミュニティセンター,23
国設大阪,24
茨木市役所,24
高石中学校,19
池田市立南畑会館,27
大東市役所,24
府立修徳学院,13
貝塚市消防署,23
島本町役場,18
富田林市役所,****
南海団地,29
泉南市役所,25
緑ケ丘小学校,23
三日市公民館,13
藤井寺市役所,19
岸和田中央公園,22
佐野中学校,26
泉大津市役所,20
豊能町役場,17
此花区役所,****
平尾小学校,25
野中小学校,22
桃谷中学校,25
大宮中学校,****
聖賢小学校,****
清江小学校,24
摂陽中学校,****
今宮中学校,25
九条南小学校,****
茨田北小学校,****
南港中央公園,16
出来島小学校,21
少林寺,24
浜寺,19
三宝,25
若松台,18
石津,23
登美丘,21
深井,19
美原,15
金岡南,21
高石消防署高師浜出張所,19
豊中市千成,23
豊中市千里,17
豊中市役所,20
吹田市垂水,20
吹田市北消防署,21
吹田市高野台,23
東大阪市西保健センター,24
東大阪市六万寺,21
東大阪市環境衛生検査センター,19
楠葉,24
枚方市役所,23
王仁公園,20
高槻北,26
庄所,21
八尾市保健所,20
成田,
寝屋川市役所,18
