局名,ppb
西部コミュニティセンター,14
国設大阪,10
茨木市役所,7
高石中学校,11
池田市立南畑会館,15
大東市役所,14
府立修徳学院,10
貝塚市消防署,11
島本町役場,15
富田林市役所,13
南海団地,13
泉南市役所,12
緑ケ丘小学校,11
三日市公民館,12
藤井寺市役所,13
岸和田中央公園,9
佐野中学校,9
泉大津市役所,11
豊能町役場,12
此花区役所,10
平尾小学校,10
野中小学校,13
桃谷中学校,13
大宮中学校,14
聖賢小学校,15
清江小学校,11
摂陽中学校,13
今宮中学校,13
九条南小学校,10
茨田北小学校,18
南港中央公園,6
出来島小学校,8
少林寺,11
浜寺,13
三宝,10
若松台,12
石津,12
登美丘,12
深井,12
美原,9
金岡南,14
高石消防署高師浜出張所,9
豊中市千成,11
豊中市千里,10
豊中市役所,13
吹田市垂水,13
吹田市北消防署,14
吹田市高野台,13
東大阪市西保健センター,13
東大阪市六万寺,14
東大阪市環境衛生検査センター,10
楠葉,17
枚方市役所,16
王仁公園,15
高槻北,18
庄所,16
八尾市保健所,12
成田,
寝屋川市役所,14
