局名,ppb
西部コミュニティセンター,14
国設大阪,12
茨木市役所,13
高石中学校,11
池田市立南畑会館,****
大東市役所,13
府立修徳学院,9
貝塚市消防署,18
島本町役場,11
富田林市役所,11
南海団地,17
泉南市役所,18
緑ケ丘小学校,15
三日市公民館,12
藤井寺市役所,12
岸和田中央公園,18
佐野中学校,17
泉大津市役所,18
豊能町役場,5
此花区役所,14
平尾小学校,11
野中小学校,14
桃谷中学校,12
大宮中学校,16
聖賢小学校,11
清江小学校,9
摂陽中学校,11
今宮中学校,11
九条南小学校,14
茨田北小学校,15
南港中央公園,11
出来島小学校,14
少林寺,11
浜寺,11
三宝,10
若松台,13
石津,11
登美丘,12
深井,11
美原,9
金岡南,14
高石消防署高師浜出張所,11
豊中市千成,16
豊中市千里,14
豊中市役所,17
吹田市垂水,16
吹田市北消防署,13
吹田市高野台,14
東大阪市西保健センター,12
東大阪市六万寺,12
東大阪市環境衛生検査センター,10
楠葉,****
枚方市役所,****
王仁公園,****
高槻北,****
庄所,****
八尾市保健所,12
成田,
寝屋川市役所,12
