局名,ppb
西部コミュニティセンター,6
国設大阪,9
茨木市役所,5
高石中学校,9
池田市立南畑会館,8
大東市役所,9
府立修徳学院,7
貝塚市消防署,12
島本町役場,8
富田林市役所,****
南海団地,11
泉南市役所,11
緑ケ丘小学校,9
三日市公民館,7
藤井寺市役所,8
岸和田中央公園,11
佐野中学校,8
泉大津市役所,10
豊能町役場,12
此花区役所,5
平尾小学校,8
野中小学校,7
桃谷中学校,5
大宮中学校,5
聖賢小学校,8
清江小学校,7
摂陽中学校,6
今宮中学校,5
九条南小学校,8
茨田北小学校,7
南港中央公園,4
出来島小学校,3
少林寺,7
浜寺,9
三宝,6
若松台,10
石津,8
登美丘,8
深井,7
美原,5
金岡南,9
高石消防署高師浜出張所,8
豊中市千成,7
豊中市千里,5
豊中市役所,8
吹田市垂水,6
吹田市北消防署,7
吹田市高野台,6
東大阪市西保健センター,9
東大阪市六万寺,10
東大阪市環境衛生検査センター,6
楠葉,9
枚方市役所,9
王仁公園,8
高槻北,19
庄所,3
八尾市保健所,8
成田,
寝屋川市役所,8
