局名,ppb
西部コミュニティセンター,4
国設大阪,9
茨木市役所,5
高石中学校,11
池田市立南畑会館,6
大東市役所,1
府立修徳学院,3
貝塚市消防署,12
島本町役場,9
富田林市役所,13
南海団地,11
泉南市役所,12
緑ケ丘小学校,11
三日市公民館,12
藤井寺市役所,2
岸和田中央公園,11
佐野中学校,8
泉大津市役所,11
豊能町役場,7
此花区役所,****
平尾小学校,7
野中小学校,7
桃谷中学校,11
大宮中学校,****
聖賢小学校,****
清江小学校,10
摂陽中学校,****
今宮中学校,10
九条南小学校,****
茨田北小学校,****
南港中央公園,7
出来島小学校,4
少林寺,11
浜寺,11
三宝,10
若松台,12
石津,11
登美丘,12
深井,12
美原,9
金岡南,13
高石消防署高師浜出張所,9
豊中市千成,6
豊中市千里,3
豊中市役所,7
吹田市垂水,6
吹田市北消防署,7
吹田市高野台,7
東大阪市西保健センター,2
東大阪市六万寺,5
東大阪市環境衛生検査センター,0
楠葉,2
枚方市役所,1
王仁公園,1
高槻北,23
庄所,8
八尾市保健所,2
成田,
寝屋川市役所,2
