局名,ppb
西部コミュニティセンター,13
国設大阪,12
茨木市役所,11
高石中学校,9
池田市立南畑会館,13
大東市役所,18
府立修徳学院,5
貝塚市消防署,12
島本町役場,13
富田林市役所,11
南海団地,15
泉南市役所,****
緑ケ丘小学校,7
三日市公民館,6
藤井寺市役所,14
岸和田中央公園,10
佐野中学校,5
泉大津市役所,6
豊能町役場,13
此花区役所,12
平尾小学校,6
野中小学校,12
桃谷中学校,14
大宮中学校,15
聖賢小学校,16
清江小学校,5
摂陽中学校,13
今宮中学校,10
九条南小学校,10
茨田北小学校,19
南港中央公園,2
出来島小学校,7
少林寺,8
浜寺,9
三宝,4
若松台,7
石津,7
登美丘,11
深井,12
美原,8
金岡南,13
高石消防署高師浜出張所,2
豊中市千成,10
豊中市千里,8
豊中市役所,11
吹田市垂水,12
吹田市北消防署,13
吹田市高野台,14
東大阪市西保健センター,17
東大阪市六万寺,14
東大阪市環境衛生検査センター,13
楠葉,24
枚方市役所,21
王仁公園,19
高槻北,26
庄所,18
八尾市保健所,16
成田,
寝屋川市役所,18
