局名,ppb
西部コミュニティセンター,1
国設大阪,3
茨木市役所,1
高石中学校,2
池田市立南畑会館,10
大東市役所,0
府立修徳学院,0
貝塚市消防署,7
島本町役場,3
富田林市役所,2
南海団地,4
泉南市役所,4
緑ケ丘小学校,2
三日市公民館,1
藤井寺市役所,2
岸和田中央公園,4
佐野中学校,2
泉大津市役所,10
豊能町役場,1
此花区役所,4
平尾小学校,2
野中小学校,****
桃谷中学校,2
大宮中学校,2
聖賢小学校,2
清江小学校,1
摂陽中学校,****
今宮中学校,0
九条南小学校,2
茨田北小学校,2
南港中央公園,0
出来島小学校,3
少林寺,1
浜寺,2
三宝,1
若松台,2
石津,2
登美丘,1
深井,2
美原,0
金岡南,4
高石消防署高師浜出張所,1
豊中市千成,3
豊中市千里,3
豊中市役所,2
吹田市垂水,3
吹田市北消防署,2
吹田市高野台,1
東大阪市西保健センター,1
東大阪市六万寺,1
東大阪市環境衛生検査センター,9
楠葉,2
枚方市役所,2
王仁公園,1
高槻北,16
庄所,2
八尾市保健所,0
成田,
寝屋川市役所,3
