局名,ppb
西部コミュニティセンター,8
国設大阪,9
茨木市役所,8
高石中学校,6
池田市立南畑会館,16
大東市役所,4
府立修徳学院,1
貝塚市消防署,10
島本町役場,6
富田林市役所,6
南海団地,16
泉南市役所,17
緑ケ丘小学校,5
三日市公民館,4
藤井寺市役所,4
岸和田中央公園,5
佐野中学校,13
泉大津市役所,9
豊能町役場,6
此花区役所,****
平尾小学校,6
野中小学校,11
桃谷中学校,11
大宮中学校,****
聖賢小学校,****
清江小学校,7
摂陽中学校,****
今宮中学校,7
九条南小学校,****
茨田北小学校,****
南港中央公園,9
出来島小学校,7
少林寺,8
浜寺,7
三宝,6
若松台,1
石津,7
登美丘,1
深井,4
美原,3
金岡南,5
高石消防署高師浜出張所,6
豊中市千成,11
豊中市千里,10
豊中市役所,11
吹田市垂水,11
吹田市北消防署,13
吹田市高野台,12
東大阪市西保健センター,9
東大阪市六万寺,4
東大阪市環境衛生検査センター,7
楠葉,8
枚方市役所,9
王仁公園,3
高槻北,18
庄所,9
八尾市保健所,6
成田,
寝屋川市役所,8
