局名,ppb
西部コミュニティセンター,2
国設大阪,11
茨木市役所,3
高石中学校,2
池田市立南畑会館,15
大東市役所,9
府立修徳学院,15
貝塚市消防署,25
島本町役場,2
富田林市役所,4
南海団地,31
泉南市役所,11
緑ケ丘小学校,23
三日市公民館,14
藤井寺市役所,12
岸和田中央公園,15
佐野中学校,15
泉大津市役所,16
豊能町役場,16
此花区役所,3
平尾小学校,3
野中小学校,5
桃谷中学校,3
大宮中学校,2
聖賢小学校,6
清江小学校,6
摂陽中学校,1
今宮中学校,4
九条南小学校,****
茨田北小学校,3
南港中央公園,2
出来島小学校,4
少林寺,2
浜寺,5
三宝,6
若松台,6
石津,4
登美丘,10
深井,9
美原,9
金岡南,5
高石消防署高師浜出張所,2
豊中市千成,2
豊中市千里,4
豊中市役所,4
吹田市垂水,2
吹田市北消防署,2
吹田市高野台,0
東大阪市西保健センター,5
東大阪市六万寺,24
東大阪市環境衛生検査センター,1
楠葉,0
枚方市役所,0
王仁公園,****
高槻北,****
庄所,-1
八尾市保健所,8
成田,
寝屋川市役所,6
