局名,ppb
西部コミュニティセンター,14
国設大阪,16
茨木市役所,20
高石中学校,6
池田市立南畑会館,28
大東市役所,11
府立修徳学院,2
貝塚市消防署,9
島本町役場,5
富田林市役所,5
南海団地,17
泉南市役所,13
緑ケ丘小学校,8
三日市公民館,2
藤井寺市役所,2
岸和田中央公園,10
佐野中学校,10
泉大津市役所,6
豊能町役場,31
此花区役所,12
平尾小学校,6
野中小学校,14
桃谷中学校,16
大宮中学校,21
聖賢小学校,19
清江小学校,3
摂陽中学校,0
今宮中学校,10
九条南小学校,8
茨田北小学校,11
南港中央公園,9
出来島小学校,18
少林寺,1
浜寺,4
三宝,2
若松台,10
石津,0
登美丘,9
深井,5
美原,5
金岡南,3
高石消防署高師浜出張所,5
豊中市千成,****
豊中市千里,4
豊中市役所,10
吹田市垂水,13
吹田市北消防署,7
吹田市高野台,9
東大阪市西保健センター,5
東大阪市六万寺,0
東大阪市環境衛生検査センター,2
楠葉,13
枚方市役所,12
王仁公園,16
高槻北,****
庄所,17
八尾市保健所,1
成田,
寝屋川市役所,15
