局名,ppb
西部コミュニティセンター,2
国設大阪,1
茨木市役所,3
高石中学校,6
池田市立南畑会館,3
大東市役所,2
府立修徳学院,12
貝塚市消防署,25
島本町役場,1
富田林市役所,10
南海団地,35
泉南市役所,29
緑ケ丘小学校,26
三日市公民館,14
藤井寺市役所,4
岸和田中央公園,7
佐野中学校,17
泉大津市役所,12
豊能町役場,6
此花区役所,2
平尾小学校,2
野中小学校,3
桃谷中学校,3
大宮中学校,2
聖賢小学校,1
清江小学校,0
摂陽中学校,2
今宮中学校,2
九条南小学校,1
茨田北小学校,3
南港中央公園,2
出来島小学校,1
少林寺,2
浜寺,2
三宝,1
若松台,28
石津,2
登美丘,21
深井,7
美原,3
金岡南,4
高石消防署高師浜出張所,3
豊中市千成,2
豊中市千里,1
豊中市役所,2
吹田市垂水,2
吹田市北消防署,2
吹田市高野台,1
東大阪市西保健センター,4
東大阪市六万寺,2
東大阪市環境衛生検査センター,1
楠葉,2
枚方市役所,0
王仁公園,****
高槻北,****
庄所,2
八尾市保健所,1
成田,
寝屋川市役所,1
