局名,ppb
西部コミュニティセンター,6
国設大阪,6
茨木市役所,9
高石中学校,5
池田市立南畑会館,13
大東市役所,14
府立修徳学院,14
貝塚市消防署,13
島本町役場,13
富田林市役所,11
南海団地,22
泉南市役所,18
緑ケ丘小学校,13
三日市公民館,12
藤井寺市役所,8
岸和田中央公園,11
佐野中学校,10
泉大津市役所,6
豊能町役場,9
此花区役所,2
平尾小学校,5
野中小学校,3
桃谷中学校,5
大宮中学校,5
聖賢小学校,5
清江小学校,3
摂陽中学校,1
今宮中学校,6
九条南小学校,****
茨田北小学校,6
南港中央公園,2
出来島小学校,2
少林寺,6
浜寺,6
三宝,6
若松台,5
石津,7
登美丘,14
深井,12
美原,2
金岡南,11
高石消防署高師浜出張所,6
豊中市千成,2
豊中市千里,3
豊中市役所,4
吹田市垂水,3
吹田市北消防署,3
吹田市高野台,1
東大阪市西保健センター,5
東大阪市六万寺,15
東大阪市環境衛生検査センター,3
楠葉,17
枚方市役所,13
王仁公園,****
高槻北,****
庄所,12
八尾市保健所,12
成田,
寝屋川市役所,13
