局名,ppb
西部コミュニティセンター,5
国設大阪,11
茨木市役所,1
高石中学校,7
池田市立南畑会館,13
大東市役所,6
府立修徳学院,13
貝塚市消防署,20
島本町役場,4
富田林市役所,16
南海団地,33
泉南市役所,27
緑ケ丘小学校,21
三日市公民館,15
藤井寺市役所,8
岸和田中央公園,11
佐野中学校,17
泉大津市役所,8
豊能町役場,5
此花区役所,20
平尾小学校,11
野中小学校,8
桃谷中学校,9
大宮中学校,3
聖賢小学校,12
清江小学校,5
摂陽中学校,4
今宮中学校,6
九条南小学校,6
茨田北小学校,3
南港中央公園,19
出来島小学校,3
少林寺,5
浜寺,8
三宝,4
若松台,12
石津,5
登美丘,13
深井,10
美原,8
金岡南,8
高石消防署高師浜出張所,5
豊中市千成,4
豊中市千里,5
豊中市役所,4
吹田市垂水,7
吹田市北消防署,3
吹田市高野台,1
東大阪市西保健センター,3
東大阪市六万寺,12
東大阪市環境衛生検査センター,0
楠葉,5
枚方市役所,0
王仁公園,6
高槻北,****
庄所,3
八尾市保健所,9
成田,
寝屋川市役所,2
