局名,ppb
西部コミュニティセンター,2
国設大阪,1
茨木市役所,0
高石中学校,12
池田市立南畑会館,6
大東市役所,2
府立修徳学院,17
貝塚市消防署,25
島本町役場,0
富田林市役所,21
南海団地,33
泉南市役所,28
緑ケ丘小学校,26
三日市公民館,20
藤井寺市役所,18
岸和田中央公園,13
佐野中学校,22
泉大津市役所,21
豊能町役場,4
此花区役所,****
平尾小学校,2
野中小学校,2
桃谷中学校,3
大宮中学校,****
聖賢小学校,****
清江小学校,1
摂陽中学校,****
今宮中学校,2
九条南小学校,****
茨田北小学校,****
南港中央公園,3
出来島小学校,1
少林寺,7
浜寺,16
三宝,1
若松台,10
石津,10
登美丘,30
深井,19
美原,13
金岡南,9
高石消防署高師浜出張所,17
豊中市千成,1
豊中市千里,1
豊中市役所,1
吹田市垂水,2
吹田市北消防署,2
吹田市高野台,0
東大阪市西保健センター,12
東大阪市六万寺,7
東大阪市環境衛生検査センター,1
楠葉,1
枚方市役所,0
王仁公園,****
高槻北,****
庄所,0
八尾市保健所,9
成田,
寝屋川市役所,1
