局名,ppb
西部コミュニティセンター,2
国設大阪,1
茨木市役所,1
高石中学校,16
池田市立南畑会館,9
大東市役所,2
府立修徳学院,15
貝塚市消防署,22
島本町役場,0
富田林市役所,22
南海団地,29
泉南市役所,22
緑ケ丘小学校,20
三日市公民館,11
藤井寺市役所,12
岸和田中央公園,18
佐野中学校,14
泉大津市役所,22
豊能町役場,4
此花区役所,1
平尾小学校,2
野中小学校,2
桃谷中学校,3
大宮中学校,2
聖賢小学校,2
清江小学校,23
摂陽中学校,0
今宮中学校,2
九条南小学校,1
茨田北小学校,3
南港中央公園,9
出来島小学校,1
少林寺,19
浜寺,15
三宝,21
若松台,7
石津,16
登美丘,24
深井,15
美原,14
金岡南,15
高石消防署高師浜出張所,14
豊中市千成,1
豊中市千里,10
豊中市役所,1
吹田市垂水,2
吹田市北消防署,3
吹田市高野台,0
東大阪市西保健センター,4
東大阪市六万寺,12
東大阪市環境衛生検査センター,2
楠葉,1
枚方市役所,0
王仁公園,****
高槻北,****
庄所,2
八尾市保健所,9
成田,
寝屋川市役所,1
