局名,ppb
西部コミュニティセンター,2
国設大阪,1
茨木市役所,1
高石中学校,19
池田市立南畑会館,14
大東市役所,1
府立修徳学院,14
貝塚市消防署,28
島本町役場,1
富田林市役所,21
南海団地,34
泉南市役所,33
緑ケ丘小学校,22
三日市公民館,18
藤井寺市役所,10
岸和田中央公園,17
佐野中学校,22
泉大津市役所,24
豊能町役場,5
此花区役所,3
平尾小学校,3
野中小学校,2
桃谷中学校,8
大宮中学校,2
聖賢小学校,1
清江小学校,3
摂陽中学校,7
今宮中学校,8
九条南小学校,1
茨田北小学校,2
南港中央公園,2
出来島小学校,1
少林寺,4
浜寺,13
三宝,3
若松台,29
石津,6
登美丘,30
深井,23
美原,17
金岡南,11
高石消防署高師浜出張所,16
豊中市千成,1
豊中市千里,2
豊中市役所,2
吹田市垂水,1
吹田市北消防署,2
吹田市高野台,1
東大阪市西保健センター,4
東大阪市六万寺,10
東大阪市環境衛生検査センター,0
楠葉,3
枚方市役所,0
王仁公園,2
高槻北,****
庄所,1
八尾市保健所,4
成田,
寝屋川市役所,1
