局名,ppb
西部コミュニティセンター,1
国設大阪,3
茨木市役所,1
高石中学校,1
池田市立南畑会館,17
大東市役所,2
府立修徳学院,7
貝塚市消防署,9
島本町役場,0
富田林市役所,6
南海団地,26
泉南市役所,14
緑ケ丘小学校,10
三日市公民館,6
藤井寺市役所,3
岸和田中央公園,2
佐野中学校,4
泉大津市役所,5
豊能町役場,6
此花区役所,2
平尾小学校,2
野中小学校,2
桃谷中学校,2
大宮中学校,1
聖賢小学校,2
清江小学校,1
摂陽中学校,0
今宮中学校,0
九条南小学校,1
茨田北小学校,2
南港中央公園,1
出来島小学校,1
少林寺,1
浜寺,1
三宝,1
若松台,14
石津,1
登美丘,9
深井,0
美原,0
金岡南,2
高石消防署高師浜出張所,0
豊中市千成,4
豊中市千里,****
豊中市役所,****
吹田市垂水,1
吹田市北消防署,6
吹田市高野台,1
東大阪市西保健センター,1
東大阪市六万寺,3
東大阪市環境衛生検査センター,1
楠葉,1
枚方市役所,0
王仁公園,1
高槻北,****
庄所,1
八尾市保健所,1
成田,
寝屋川市役所,0
