局名,ppb
西部コミュニティセンター,4
国設大阪,6
茨木市役所,9
高石中学校,2
池田市立南畑会館,12
大東市役所,11
府立修徳学院,15
貝塚市消防署,0
島本町役場,17
富田林市役所,8
南海団地,8
泉南市役所,5
緑ケ丘小学校,7
三日市公民館,6
藤井寺市役所,9
岸和田中央公園,1
佐野中学校,1
泉大津市役所,1
豊能町役場,11
此花区役所,8
平尾小学校,7
野中小学校,13
桃谷中学校,8
大宮中学校,5
聖賢小学校,6
清江小学校,6
摂陽中学校,4
今宮中学校,7
九条南小学校,6
茨田北小学校,8
南港中央公園,6
出来島小学校,8
少林寺,5
浜寺,4
三宝,4
若松台,6
石津,3
登美丘,1
深井,2
美原,0
金岡南,5
高石消防署高師浜出張所,1
豊中市千成,****
豊中市千里,3
豊中市役所,3
吹田市垂水,12
吹田市北消防署,3
吹田市高野台,5
東大阪市西保健センター,5
東大阪市六万寺,10
東大阪市環境衛生検査センター,5
楠葉,8
枚方市役所,5
王仁公園,5
高槻北,****
庄所,9
八尾市保健所,5
成田,
寝屋川市役所,8
