局名,ppb
西部コミュニティセンター,2
国設大阪,3
茨木市役所,2
高石中学校,2
池田市立南畑会館,16
大東市役所,1
府立修徳学院,14
貝塚市消防署,17
島本町役場,8
富田林市役所,17
南海団地,29
泉南市役所,25
緑ケ丘小学校,19
三日市公民館,15
藤井寺市役所,10
岸和田中央公園,8
佐野中学校,16
泉大津市役所,9
豊能町役場,7
此花区役所,3
平尾小学校,1
野中小学校,8
桃谷中学校,2
大宮中学校,2
聖賢小学校,3
清江小学校,1
摂陽中学校,1
今宮中学校,2
九条南小学校,1
茨田北小学校,4
南港中央公園,1
出来島小学校,0
少林寺,6
浜寺,5
三宝,2
若松台,17
石津,5
登美丘,16
深井,5
美原,7
金岡南,5
高石消防署高師浜出張所,3
豊中市千成,5
豊中市千里,11
豊中市役所,8
吹田市垂水,5
吹田市北消防署,8
吹田市高野台,4
東大阪市西保健センター,4
東大阪市六万寺,8
東大阪市環境衛生検査センター,0
楠葉,****
枚方市役所,1
王仁公園,****
高槻北,****
庄所,4
八尾市保健所,0
成田,
寝屋川市役所,5
