局名,ppb
西部コミュニティセンター,2
国設大阪,1
茨木市役所,1
高石中学校,12
池田市立南畑会館,7
大東市役所,3
府立修徳学院,11
貝塚市消防署,18
島本町役場,2
富田林市役所,14
南海団地,21
泉南市役所,22
緑ケ丘小学校,15
三日市公民館,12
藤井寺市役所,13
岸和田中央公園,11
佐野中学校,15
泉大津市役所,15
豊能町役場,2
此花区役所,2
平尾小学校,2
野中小学校,2
桃谷中学校,3
大宮中学校,1
聖賢小学校,2
清江小学校,****
摂陽中学校,2
今宮中学校,****
九条南小学校,1
茨田北小学校,4
南港中央公園,****
出来島小学校,****
少林寺,3
浜寺,18
三宝,1
若松台,19
石津,13
登美丘,22
深井,16
美原,8
金岡南,16
高石消防署高師浜出張所,7
豊中市千成,5
豊中市千里,2
豊中市役所,0
吹田市垂水,1
吹田市北消防署,2
吹田市高野台,2
東大阪市西保健センター,6
東大阪市六万寺,9
東大阪市環境衛生検査センター,5
楠葉,2
枚方市役所,0
王仁公園,1
高槻北,****
庄所,2
八尾市保健所,11
成田,
寝屋川市役所,1
