局名,ppb
西部コミュニティセンター,1
国設大阪,1
茨木市役所,6
高石中学校,7
池田市立南畑会館,9
大東市役所,4
府立修徳学院,9
貝塚市消防署,10
島本町役場,1
富田林市役所,9
南海団地,27
泉南市役所,16
緑ケ丘小学校,8
三日市公民館,7
藤井寺市役所,11
岸和田中央公園,8
佐野中学校,5
泉大津市役所,5
豊能町役場,7
此花区役所,4
平尾小学校,2
野中小学校,8
桃谷中学校,2
大宮中学校,1
聖賢小学校,1
清江小学校,0
摂陽中学校,1
今宮中学校,3
九条南小学校,3
茨田北小学校,3
南港中央公園,2
出来島小学校,4
少林寺,7
浜寺,7
三宝,3
若松台,12
石津,5
登美丘,6
深井,3
美原,3
金岡南,4
高石消防署高師浜出張所,7
豊中市千成,10
豊中市千里,19
豊中市役所,14
吹田市垂水,8
吹田市北消防署,13
吹田市高野台,6
東大阪市西保健センター,1
東大阪市六万寺,8
東大阪市環境衛生検査センター,1
楠葉,1
枚方市役所,1
王仁公園,3
高槻北,****
庄所,2
八尾市保健所,1
成田,
寝屋川市役所,6
