局名,ppb
西部コミュニティセンター,1
国設大阪,3
茨木市役所,11
高石中学校,5
池田市立南畑会館,13
大東市役所,4
府立修徳学院,12
貝塚市消防署,7
島本町役場,10
富田林市役所,8
南海団地,27
泉南市役所,14
緑ケ丘小学校,10
三日市公民館,7
藤井寺市役所,7
岸和田中央公園,4
佐野中学校,7
泉大津市役所,4
豊能町役場,7
此花区役所,****
平尾小学校,1
野中小学校,9
桃谷中学校,3
大宮中学校,****
聖賢小学校,****
清江小学校,1
摂陽中学校,****
今宮中学校,5
九条南小学校,****
茨田北小学校,****
南港中央公園,2
出来島小学校,6
少林寺,8
浜寺,8
三宝,5
若松台,15
石津,6
登美丘,6
深井,4
美原,2
金岡南,5
高石消防署高師浜出張所,3
豊中市千成,4
豊中市千里,21
豊中市役所,6
吹田市垂水,12
吹田市北消防署,11
吹田市高野台,6
東大阪市西保健センター,1
東大阪市六万寺,12
東大阪市環境衛生検査センター,0
楠葉,2
枚方市役所,1
王仁公園,6
高槻北,****
庄所,3
八尾市保健所,1
成田,
寝屋川市役所,1
