局名,ppb
西部コミュニティセンター,1
国設大阪,0
茨木市役所,1
高石中学校,11
池田市立南畑会館,5
大東市役所,3
府立修徳学院,14
貝塚市消防署,25
島本町役場,1
富田林市役所,16
南海団地,33
泉南市役所,32
緑ケ丘小学校,27
三日市公民館,16
藤井寺市役所,3
岸和田中央公園,20
佐野中学校,22
泉大津市役所,24
豊能町役場,4
此花区役所,****
平尾小学校,2
野中小学校,2
桃谷中学校,2
大宮中学校,****
聖賢小学校,****
清江小学校,4
摂陽中学校,****
今宮中学校,1
九条南小学校,****
茨田北小学校,****
南港中央公園,2
出来島小学校,1
少林寺,2
浜寺,13
三宝,2
若松台,24
石津,5
登美丘,10
深井,8
美原,5
金岡南,5
高石消防署高師浜出張所,14
豊中市千成,1
豊中市千里,2
豊中市役所,2
吹田市垂水,1
吹田市北消防署,2
吹田市高野台,1
東大阪市西保健センター,2
東大阪市六万寺,16
東大阪市環境衛生検査センター,0
楠葉,2
枚方市役所,0
王仁公園,2
高槻北,****
庄所,1
八尾市保健所,0
成田,
寝屋川市役所,1
