局名,ppb
西部コミュニティセンター,0
国設大阪,4
茨木市役所,1
高石中学校,3
池田市立南畑会館,4
大東市役所,2
府立修徳学院,15
貝塚市消防署,15
島本町役場,1
富田林市役所,12
南海団地,27
泉南市役所,24
緑ケ丘小学校,11
三日市公民館,13
藤井寺市役所,11
岸和田中央公園,10
佐野中学校,11
泉大津市役所,8
豊能町役場,3
此花区役所,2
平尾小学校,5
野中小学校,2
桃谷中学校,4
大宮中学校,1
聖賢小学校,2
清江小学校,7
摂陽中学校,8
今宮中学校,10
九条南小学校,1
茨田北小学校,2
南港中央公園,6
出来島小学校,1
少林寺,4
浜寺,6
三宝,4
若松台,17
石津,2
登美丘,15
深井,6
美原,6
金岡南,7
高石消防署高師浜出張所,4
豊中市千成,1
豊中市千里,1
豊中市役所,-1
吹田市垂水,1
吹田市北消防署,1
吹田市高野台,1
東大阪市西保健センター,2
東大阪市六万寺,3
東大阪市環境衛生検査センター,1
楠葉,1
枚方市役所,0
王仁公園,5
高槻北,****
庄所,0
八尾市保健所,5
成田,
寝屋川市役所,2
