局名,ppb
西部コミュニティセンター,4
国設大阪,1
茨木市役所,1
高石中学校,5
池田市立南畑会館,4
大東市役所,1
府立修徳学院,13
貝塚市消防署,21
島本町役場,0
富田林市役所,14
南海団地,27
泉南市役所,25
緑ケ丘小学校,16
三日市公民館,13
藤井寺市役所,9
岸和田中央公園,14
佐野中学校,16
泉大津市役所,11
豊能町役場,3
此花区役所,1
平尾小学校,5
野中小学校,2
桃谷中学校,2
大宮中学校,2
聖賢小学校,1
清江小学校,5
摂陽中学校,1
今宮中学校,1
九条南小学校,2
茨田北小学校,3
南港中央公園,1
出来島小学校,1
少林寺,7
浜寺,5
三宝,5
若松台,20
石津,7
登美丘,13
深井,5
美原,9
金岡南,7
高石消防署高師浜出張所,5
豊中市千成,0
豊中市千里,2
豊中市役所,0
吹田市垂水,1
吹田市北消防署,1
吹田市高野台,1
東大阪市西保健センター,1
東大阪市六万寺,2
東大阪市環境衛生検査センター,0
楠葉,1
枚方市役所,0
王仁公園,3
高槻北,****
庄所,-1
八尾市保健所,1
成田,
寝屋川市役所,3
