局名,ppb
西部コミュニティセンター,2
国設大阪,2
茨木市役所,1
高石中学校,1
池田市立南畑会館,3
大東市役所,2
府立修徳学院,12
貝塚市消防署,7
島本町役場,0
富田林市役所,10
南海団地,28
泉南市役所,22
緑ケ丘小学校,9
三日市公民館,13
藤井寺市役所,3
岸和田中央公園,3
佐野中学校,6
泉大津市役所,4
豊能町役場,2
此花区役所,3
平尾小学校,2
野中小学校,3
桃谷中学校,3
大宮中学校,2
聖賢小学校,2
清江小学校,1
摂陽中学校,2
今宮中学校,2
九条南小学校,1
茨田北小学校,3
南港中央公園,2
出来島小学校,1
少林寺,2
浜寺,2
三宝,2
若松台,23
石津,2
登美丘,8
深井,1
美原,4
金岡南,2
高石消防署高師浜出張所,1
豊中市千成,2
豊中市千里,2
豊中市役所,2
吹田市垂水,2
吹田市北消防署,3
吹田市高野台,2
東大阪市西保健センター,3
東大阪市六万寺,2
東大阪市環境衛生検査センター,0
楠葉,2
枚方市役所,0
王仁公園,2
高槻北,****
庄所,2
八尾市保健所,1
成田,
寝屋川市役所,2
