局名,ppb
西部コミュニティセンター,6
国設大阪,11
茨木市役所,1
高石中学校,7
池田市立南畑会館,3
大東市役所,8
府立修徳学院,17
貝塚市消防署,17
島本町役場,7
富田林市役所,20
南海団地,32
泉南市役所,25
緑ケ丘小学校,18
三日市公民館,20
藤井寺市役所,13
岸和田中央公園,8
佐野中学校,14
泉大津市役所,12
豊能町役場,10
此花区役所,21
平尾小学校,21
野中小学校,15
桃谷中学校,9
大宮中学校,8
聖賢小学校,17
清江小学校,12
摂陽中学校,11
今宮中学校,7
九条南小学校,****
茨田北小学校,15
南港中央公園,10
出来島小学校,1
少林寺,12
浜寺,11
三宝,8
若松台,8
石津,14
登美丘,16
深井,6
美原,9
金岡南,7
高石消防署高師浜出張所,7
豊中市千成,12
豊中市千里,2
豊中市役所,7
吹田市垂水,15
吹田市北消防署,3
吹田市高野台,4
東大阪市西保健センター,12
東大阪市六万寺,16
東大阪市環境衛生検査センター,10
楠葉,7
枚方市役所,3
王仁公園,****
高槻北,****
庄所,5
八尾市保健所,6
成田,
寝屋川市役所,9
