局名,ppb
西部コミュニティセンター,16
国設大阪,16
茨木市役所,8
高石中学校,21
池田市立南畑会館,33
大東市役所,13
府立修徳学院,17
貝塚市消防署,19
島本町役場,12
富田林市役所,14
南海団地,30
泉南市役所,23
緑ケ丘小学校,24
三日市公民館,21
藤井寺市役所,13
岸和田中央公園,18
佐野中学校,24
泉大津市役所,24
豊能町役場,29
此花区役所,11
平尾小学校,14
野中小学校,18
桃谷中学校,18
大宮中学校,13
聖賢小学校,15
清江小学校,16
摂陽中学校,13
今宮中学校,7
九条南小学校,****
茨田北小学校,12
南港中央公園,7
出来島小学校,14
少林寺,21
浜寺,24
三宝,20
若松台,8
石津,22
登美丘,18
深井,22
美原,14
金岡南,****
高石消防署高師浜出張所,21
豊中市千成,23
豊中市千里,18
豊中市役所,21
吹田市垂水,18
吹田市北消防署,21
吹田市高野台,19
東大阪市西保健センター,18
東大阪市六万寺,11
東大阪市環境衛生検査センター,10
楠葉,9
枚方市役所,10
王仁公園,****
高槻北,****
庄所,14
八尾市保健所,10
成田,
寝屋川市役所,13
