局名,ppb
西部コミュニティセンター,6
国設大阪,7
茨木市役所,10
高石中学校,11
池田市立南畑会館,11
大東市役所,9
府立修徳学院,16
貝塚市消防署,10
島本町役場,14
富田林市役所,12
南海団地,27
泉南市役所,29
緑ケ丘小学校,9
三日市公民館,17
藤井寺市役所,17
岸和田中央公園,11
佐野中学校,15
泉大津市役所,12
豊能町役場,8
此花区役所,3
平尾小学校,2
野中小学校,14
桃谷中学校,8
大宮中学校,5
聖賢小学校,7
清江小学校,****
摂陽中学校,3
今宮中学校,****
九条南小学校,2
茨田北小学校,7
南港中央公園,****
出来島小学校,****
少林寺,11
浜寺,11
三宝,7
若松台,11
石津,14
登美丘,10
深井,12
美原,10
金岡南,14
高石消防署高師浜出張所,11
豊中市千成,6
豊中市千里,10
豊中市役所,7
吹田市垂水,11
吹田市北消防署,9
吹田市高野台,8
東大阪市西保健センター,8
東大阪市六万寺,15
東大阪市環境衛生検査センター,0
楠葉,****
枚方市役所,4
王仁公園,****
高槻北,****
庄所,4
八尾市保健所,0
成田,
寝屋川市役所,7
