局名,ppb
西部コミュニティセンター,3
国設大阪,1
茨木市役所,1
高石中学校,11
池田市立南畑会館,2
大東市役所,1
府立修徳学院,15
貝塚市消防署,21
島本町役場,1
富田林市役所,14
南海団地,26
泉南市役所,24
緑ケ丘小学校,14
三日市公民館,14
藤井寺市役所,10
岸和田中央公園,15
佐野中学校,15
泉大津市役所,15
豊能町役場,4
此花区役所,1
平尾小学校,7
野中小学校,2
桃谷中学校,6
大宮中学校,1
聖賢小学校,1
清江小学校,****
摂陽中学校,8
今宮中学校,****
九条南小学校,4
茨田北小学校,2
南港中央公園,****
出来島小学校,****
少林寺,4
浜寺,13
三宝,5
若松台,19
石津,7
登美丘,22
深井,11
美原,9
金岡南,5
高石消防署高師浜出張所,12
豊中市千成,0
豊中市千里,1
豊中市役所,-1
吹田市垂水,1
吹田市北消防署,1
吹田市高野台,1
東大阪市西保健センター,3
東大阪市六万寺,5
東大阪市環境衛生検査センター,1
楠葉,3
枚方市役所,0
王仁公園,2
高槻北,****
庄所,-1
八尾市保健所,4
成田,
寝屋川市役所,1
