局名,ppb
西部コミュニティセンター,11
国設大阪,26
茨木市役所,20
高石中学校,7
池田市立南畑会館,34
大東市役所,21
府立修徳学院,15
貝塚市消防署,8
島本町役場,10
富田林市役所,11
南海団地,15
泉南市役所,18
緑ケ丘小学校,13
三日市公民館,10
藤井寺市役所,6
岸和田中央公園,7
佐野中学校,12
泉大津市役所,7
豊能町役場,12
此花区役所,14
平尾小学校,6
野中小学校,15
桃谷中学校,16
大宮中学校,14
聖賢小学校,18
清江小学校,18
摂陽中学校,8
今宮中学校,26
九条南小学校,5
茨田北小学校,5
南港中央公園,11
出来島小学校,17
少林寺,10
浜寺,5
三宝,9
若松台,14
石津,0
登美丘,8
深井,4
美原,2
金岡南,2
高石消防署高師浜出張所,3
豊中市千成,16
豊中市千里,3
豊中市役所,3
吹田市垂水,17
吹田市北消防署,19
吹田市高野台,7
東大阪市西保健センター,12
東大阪市六万寺,20
東大阪市環境衛生検査センター,11
楠葉,7
枚方市役所,10
王仁公園,9
高槻北,****
庄所,7
八尾市保健所,2
成田,
寝屋川市役所,10
