局名,ppb
西部コミュニティセンター,10
国設大阪,14
茨木市役所,9
高石中学校,14
池田市立南畑会館,10
大東市役所,16
府立修徳学院,17
貝塚市消防署,17
島本町役場,4
富田林市役所,13
南海団地,25
泉南市役所,23
緑ケ丘小学校,14
三日市公民館,9
藤井寺市役所,13
岸和田中央公園,16
佐野中学校,21
泉大津市役所,12
豊能町役場,12
此花区役所,****
平尾小学校,15
野中小学校,17
桃谷中学校,16
大宮中学校,****
聖賢小学校,****
清江小学校,18
摂陽中学校,****
今宮中学校,18
九条南小学校,****
茨田北小学校,****
南港中央公園,11
出来島小学校,13
少林寺,14
浜寺,15
三宝,13
若松台,11
石津,13
登美丘,13
深井,12
美原,11
金岡南,13
高石消防署高師浜出張所,13
豊中市千成,****
豊中市千里,13
豊中市役所,****
吹田市垂水,12
吹田市北消防署,17
吹田市高野台,9
東大阪市西保健センター,14
東大阪市六万寺,11
東大阪市環境衛生検査センター,7
楠葉,4
枚方市役所,5
王仁公園,14
高槻北,****
庄所,8
八尾市保健所,8
成田,
寝屋川市役所,13
