局名,ppb
西部コミュニティセンター,8
国設大阪,12
茨木市役所,6
高石中学校,2
池田市立南畑会館,10
大東市役所,11
府立修徳学院,11
貝塚市消防署,1
島本町役場,4
富田林市役所,5
南海団地,13
泉南市役所,5
緑ケ丘小学校,3
三日市公民館,3
藤井寺市役所,3
岸和田中央公園,1
佐野中学校,1
泉大津市役所,1
豊能町役場,17
此花区役所,8
平尾小学校,11
野中小学校,7
桃谷中学校,11
大宮中学校,5
聖賢小学校,8
清江小学校,8
摂陽中学校,6
今宮中学校,10
九条南小学校,11
茨田北小学校,10
南港中央公園,4
出来島小学校,4
少林寺,5
浜寺,4
三宝,6
若松台,3
石津,2
登美丘,1
深井,0
美原,0
金岡南,5
高石消防署高師浜出張所,1
豊中市千成,****
豊中市千里,3
豊中市役所,0
吹田市垂水,3
吹田市北消防署,1
吹田市高野台,1
東大阪市西保健センター,7
東大阪市六万寺,4
東大阪市環境衛生検査センター,5
楠葉,5
枚方市役所,7
王仁公園,3
高槻北,****
庄所,6
八尾市保健所,5
成田,
寝屋川市役所,8
