局名,ppb
西部コミュニティセンター,18
国設大阪,16
茨木市役所,20
高石中学校,15
池田市立南畑会館,32
大東市役所,19
府立修徳学院,13
貝塚市消防署,15
島本町役場,17
富田林市役所,19
南海団地,30
泉南市役所,33
緑ケ丘小学校,16
三日市公民館,13
藤井寺市役所,18
岸和田中央公園,15
佐野中学校,20
泉大津市役所,16
豊能町役場,33
此花区役所,10
平尾小学校,13
野中小学校,16
桃谷中学校,16
大宮中学校,15
聖賢小学校,16
清江小学校,****
摂陽中学校,11
今宮中学校,****
九条南小学校,10
茨田北小学校,14
南港中央公園,****
出来島小学校,****
少林寺,12
浜寺,17
三宝,9
若松台,15
石津,14
登美丘,13
深井,12
美原,8
金岡南,17
高石消防署高師浜出張所,16
豊中市千成,17
豊中市千里,24
豊中市役所,21
吹田市垂水,18
吹田市北消防署,20
吹田市高野台,19
東大阪市西保健センター,6
東大阪市六万寺,16
東大阪市環境衛生検査センター,7
楠葉,15
枚方市役所,14
王仁公園,****
高槻北,****
庄所,19
八尾市保健所,10
成田,
寝屋川市役所,15
