局名,ppb
西部コミュニティセンター,5
国設大阪,1
茨木市役所,1
高石中学校,19
池田市立南畑会館,7
大東市役所,8
府立修徳学院,17
貝塚市消防署,29
島本町役場,1
富田林市役所,20
南海団地,39
泉南市役所,35
緑ケ丘小学校,22
三日市公民館,19
藤井寺市役所,18
岸和田中央公園,20
佐野中学校,23
泉大津市役所,23
豊能町役場,8
此花区役所,3
平尾小学校,2
野中小学校,3
桃谷中学校,3
大宮中学校,2
聖賢小学校,3
清江小学校,****
摂陽中学校,1
今宮中学校,****
九条南小学校,3
茨田北小学校,3
南港中央公園,****
出来島小学校,****
少林寺,19
浜寺,25
三宝,11
若松台,27
石津,19
登美丘,32
深井,25
美原,17
金岡南,31
高石消防署高師浜出張所,13
豊中市千成,2
豊中市千里,2
豊中市役所,3
吹田市垂水,1
吹田市北消防署,2
吹田市高野台,1
東大阪市西保健センター,13
東大阪市六万寺,14
東大阪市環境衛生検査センター,4
楠葉,2
枚方市役所,0
王仁公園,5
高槻北,****
庄所,1
八尾市保健所,15
成田,
寝屋川市役所,3
