局名,ppb
西部コミュニティセンター,13
国設大阪,9
茨木市役所,6
高石中学校,24
池田市立南畑会館,17
大東市役所,15
府立修徳学院,25
貝塚市消防署,28
島本町役場,4
富田林市役所,26
南海団地,21
泉南市役所,25
緑ケ丘小学校,26
三日市公民館,23
藤井寺市役所,27
岸和田中央公園,30
佐野中学校,18
泉大津市役所,23
豊能町役場,13
此花区役所,8
平尾小学校,16
野中小学校,13
桃谷中学校,16
大宮中学校,11
聖賢小学校,12
清江小学校,10
摂陽中学校,13
今宮中学校,14
九条南小学校,8
茨田北小学校,15
南港中央公園,16
出来島小学校,3
少林寺,17
浜寺,21
三宝,8
若松台,31
石津,20
登美丘,31
深井,25
美原,22
金岡南,24
高石消防署高師浜出張所,12
豊中市千成,18
豊中市千里,10
豊中市役所,12
吹田市垂水,16
吹田市北消防署,14
吹田市高野台,16
東大阪市西保健センター,16
東大阪市六万寺,20
東大阪市環境衛生検査センター,14
楠葉,18
枚方市役所,15
王仁公園,20
高槻北,****
庄所,11
八尾市保健所,22
成田,
寝屋川市役所,14
