局名,ppb
西部コミュニティセンター,5
国設大阪,1
茨木市役所,1
高石中学校,1
池田市立南畑会館,3
大東市役所,2
府立修徳学院,8
貝塚市消防署,14
島本町役場,2
富田林市役所,6
南海団地,28
泉南市役所,22
緑ケ丘小学校,17
三日市公民館,8
藤井寺市役所,4
岸和田中央公園,5
佐野中学校,8
泉大津市役所,3
豊能町役場,3
此花区役所,1
平尾小学校,2
野中小学校,3
桃谷中学校,3
大宮中学校,2
聖賢小学校,2
清江小学校,3
摂陽中学校,1
今宮中学校,2
九条南小学校,2
茨田北小学校,3
南港中央公園,1
出来島小学校,2
少林寺,2
浜寺,2
三宝,2
若松台,11
石津,2
登美丘,4
深井,2
美原,1
金岡南,3
高石消防署高師浜出張所,2
豊中市千成,1
豊中市千里,1
豊中市役所,0
吹田市垂水,2
吹田市北消防署,2
吹田市高野台,1
東大阪市西保健センター,3
東大阪市六万寺,1
東大阪市環境衛生検査センター,1
楠葉,2
枚方市役所,0
王仁公園,1
高槻北,****
庄所,1
八尾市保健所,2
成田,
寝屋川市役所,2
