局名,ppb
西部コミュニティセンター,4
国設大阪,3
茨木市役所,2
高石中学校,5
池田市立南畑会館,6
大東市役所,4
府立修徳学院,17
貝塚市消防署,9
島本町役場,2
富田林市役所,7
南海団地,22
泉南市役所,10
緑ケ丘小学校,7
三日市公民館,12
藤井寺市役所,8
岸和田中央公園,6
佐野中学校,10
泉大津市役所,5
豊能町役場,5
此花区役所,2
平尾小学校,3
野中小学校,5
桃谷中学校,4
大宮中学校,4
聖賢小学校,3
清江小学校,4
摂陽中学校,3
今宮中学校,4
九条南小学校,****
茨田北小学校,5
南港中央公園,3
出来島小学校,3
少林寺,5
浜寺,7
三宝,4
若松台,6
石津,6
登美丘,5
深井,4
美原,4
金岡南,4
高石消防署高師浜出張所,5
豊中市千成,5
豊中市千里,4
豊中市役所,3
吹田市垂水,5
吹田市北消防署,4
吹田市高野台,2
東大阪市西保健センター,5
東大阪市六万寺,2
東大阪市環境衛生検査センター,2
楠葉,2
枚方市役所,2
王仁公園,****
高槻北,****
庄所,4
八尾市保健所,3
成田,
寝屋川市役所,4
