局名,ppb
西部コミュニティセンター,3
国設大阪,3
茨木市役所,6
高石中学校,2
池田市立南畑会館,8
大東市役所,3
府立修徳学院,8
貝塚市消防署,6
島本町役場,3
富田林市役所,4
南海団地,31
泉南市役所,26
緑ケ丘小学校,9
三日市公民館,16
藤井寺市役所,2
岸和田中央公園,4
佐野中学校,5
泉大津市役所,2
豊能町役場,7
此花区役所,2
平尾小学校,2
野中小学校,4
桃谷中学校,3
大宮中学校,2
聖賢小学校,4
清江小学校,1
摂陽中学校,2
今宮中学校,3
九条南小学校,2
茨田北小学校,3
南港中央公園,2
出来島小学校,1
少林寺,2
浜寺,3
三宝,2
若松台,11
石津,3
登美丘,2
深井,2
美原,2
金岡南,2
高石消防署高師浜出張所,2
豊中市千成,3
豊中市千里,6
豊中市役所,5
吹田市垂水,4
吹田市北消防署,3
吹田市高野台,3
東大阪市西保健センター,5
東大阪市六万寺,2
東大阪市環境衛生検査センター,1
楠葉,****
枚方市役所,1
王仁公園,****
高槻北,****
庄所,7
八尾市保健所,1
成田,
寝屋川市役所,3
