局名,ppb
西部コミュニティセンター,5
国設大阪,10
茨木市役所,20
高石中学校,1
池田市立南畑会館,34
大東市役所,1
府立修徳学院,4
貝塚市消防署,6
島本町役場,1
富田林市役所,9
南海団地,24
泉南市役所,13
緑ケ丘小学校,0
三日市公民館,7
藤井寺市役所,1
岸和田中央公園,2
佐野中学校,9
泉大津市役所,3
豊能町役場,39
此花区役所,11
平尾小学校,7
野中小学校,17
桃谷中学校,5
大宮中学校,7
聖賢小学校,7
清江小学校,1
摂陽中学校,1
今宮中学校,7
九条南小学校,7
茨田北小学校,3
南港中央公園,4
出来島小学校,7
少林寺,1
浜寺,1
三宝,3
若松台,8
石津,1
登美丘,1
深井,0
美原,0
金岡南,3
高石消防署高師浜出張所,1
豊中市千成,14
豊中市千里,****
豊中市役所,22
吹田市垂水,6
吹田市北消防署,21
吹田市高野台,2
東大阪市西保健センター,2
東大阪市六万寺,7
東大阪市環境衛生検査センター,1
楠葉,3
枚方市役所,0
王仁公園,1
高槻北,****
庄所,5
八尾市保健所,0
成田,
寝屋川市役所,1
