局名,ppb
西部コミュニティセンター,1
国設大阪,3
茨木市役所,3
高石中学校,6
池田市立南畑会館,16
大東市役所,2
府立修徳学院,9
貝塚市消防署,12
島本町役場,3
富田林市役所,10
南海団地,28
泉南市役所,16
緑ケ丘小学校,14
三日市公民館,8
藤井寺市役所,6
岸和田中央公園,8
佐野中学校,10
泉大津市役所,11
豊能町役場,12
此花区役所,2
平尾小学校,2
野中小学校,2
桃谷中学校,5
大宮中学校,2
聖賢小学校,6
清江小学校,1
摂陽中学校,2
今宮中学校,2
九条南小学校,1
茨田北小学校,3
南港中央公園,1
出来島小学校,1
少林寺,4
浜寺,6
三宝,1
若松台,11
石津,3
登美丘,13
深井,3
美原,5
金岡南,6
高石消防署高師浜出張所,3
豊中市千成,4
豊中市千里,****
豊中市役所,****
吹田市垂水,1
吹田市北消防署,6
吹田市高野台,2
東大阪市西保健センター,2
東大阪市六万寺,4
東大阪市環境衛生検査センター,1
楠葉,3
枚方市役所,2
王仁公園,8
高槻北,****
庄所,2
八尾市保健所,3
成田,
寝屋川市役所,0
