局名,ppb
西部コミュニティセンター,2
国設大阪,4
茨木市役所,3
高石中学校,1
池田市立南畑会館,11
大東市役所,6
府立修徳学院,14
貝塚市消防署,7
島本町役場,6
富田林市役所,12
南海団地,27
泉南市役所,23
緑ケ丘小学校,9
三日市公民館,9
藤井寺市役所,14
岸和田中央公園,4
佐野中学校,12
泉大津市役所,3
豊能町役場,8
此花区役所,2
平尾小学校,1
野中小学校,3
桃谷中学校,3
大宮中学校,2
聖賢小学校,1
清江小学校,1
摂陽中学校,5
今宮中学校,2
九条南小学校,1
茨田北小学校,4
南港中央公園,1
出来島小学校,1
少林寺,1
浜寺,2
三宝,1
若松台,10
石津,1
登美丘,2
深井,2
美原,0
金岡南,1
高石消防署高師浜出張所,2
豊中市千成,2
豊中市千里,4
豊中市役所,2
吹田市垂水,2
吹田市北消防署,3
吹田市高野台,2
東大阪市西保健センター,5
東大阪市六万寺,16
東大阪市環境衛生検査センター,13
楠葉,6
枚方市役所,9
王仁公園,****
高槻北,****
庄所,5
八尾市保健所,1
成田,
寝屋川市役所,9
