局名,ppb
西部コミュニティセンター,14
国設大阪,13
茨木市役所,6
高石中学校,12
池田市立南畑会館,27
大東市役所,14
府立修徳学院,20
貝塚市消防署,17
島本町役場,9
富田林市役所,10
南海団地,25
泉南市役所,17
緑ケ丘小学校,17
三日市公民館,13
藤井寺市役所,12
岸和田中央公園,15
佐野中学校,17
泉大津市役所,16
豊能町役場,31
此花区役所,17
平尾小学校,11
野中小学校,24
桃谷中学校,14
大宮中学校,10
聖賢小学校,15
清江小学校,13
摂陽中学校,10
今宮中学校,12
九条南小学校,****
茨田北小学校,5
南港中央公園,12
出来島小学校,21
少林寺,15
浜寺,18
三宝,12
若松台,5
石津,15
登美丘,13
深井,11
美原,5
金岡南,12
高石消防署高師浜出張所,16
豊中市千成,23
豊中市千里,15
豊中市役所,27
吹田市垂水,18
吹田市北消防署,21
吹田市高野台,13
東大阪市西保健センター,7
東大阪市六万寺,24
東大阪市環境衛生検査センター,5
楠葉,4
枚方市役所,4
王仁公園,****
高槻北,****
庄所,4
八尾市保健所,11
成田,
寝屋川市役所,5
