局名,ppb
西部コミュニティセンター,12
国設大阪,11
茨木市役所,22
高石中学校,7
池田市立南畑会館,31
大東市役所,18
府立修徳学院,17
貝塚市消防署,20
島本町役場,13
富田林市役所,15
南海団地,29
泉南市役所,24
緑ケ丘小学校,11
三日市公民館,16
藤井寺市役所,11
岸和田中央公園,16
佐野中学校,25
泉大津市役所,10
豊能町役場,34
此花区役所,11
平尾小学校,14
野中小学校,19
桃谷中学校,13
大宮中学校,13
聖賢小学校,13
清江小学校,11
摂陽中学校,4
今宮中学校,10
九条南小学校,11
茨田北小学校,12
南港中央公園,7
出来島小学校,13
少林寺,9
浜寺,6
三宝,9
若松台,15
石津,4
登美丘,14
深井,18
美原,7
金岡南,17
高石消防署高師浜出張所,13
豊中市千成,****
豊中市千里,9
豊中市役所,20
吹田市垂水,16
吹田市北消防署,12
吹田市高野台,8
東大阪市西保健センター,10
東大阪市六万寺,13
東大阪市環境衛生検査センター,7
楠葉,15
枚方市役所,12
王仁公園,13
高槻北,****
庄所,26
八尾市保健所,14
成田,
寝屋川市役所,18
