局名,ppb
西部コミュニティセンター,2
国設大阪,5
茨木市役所,8
高石中学校,10
池田市立南畑会館,26
大東市役所,5
府立修徳学院,15
貝塚市消防署,4
島本町役場,4
富田林市役所,8
南海団地,14
泉南市役所,11
緑ケ丘小学校,8
三日市公民館,8
藤井寺市役所,5
岸和田中央公園,5
佐野中学校,3
泉大津市役所,6
豊能町役場,9
此花区役所,8
平尾小学校,2
野中小学校,3
桃谷中学校,3
大宮中学校,3
聖賢小学校,3
清江小学校,4
摂陽中学校,2
今宮中学校,2
九条南小学校,1
茨田北小学校,2
南港中央公園,1
出来島小学校,14
少林寺,1
浜寺,1
三宝,2
若松台,13
石津,1
登美丘,11
深井,7
美原,5
金岡南,5
高石消防署高師浜出張所,5
豊中市千成,5
豊中市千里,3
豊中市役所,3
吹田市垂水,5
吹田市北消防署,7
吹田市高野台,3
東大阪市西保健センター,2
東大阪市六万寺,12
東大阪市環境衛生検査センター,1
楠葉,2
枚方市役所,0
王仁公園,12
高槻北,****
庄所,2
八尾市保健所,2
成田,
寝屋川市役所,5
