局名,ppb
西部コミュニティセンター,5
国設大阪,2
茨木市役所,****
高石中学校,2
池田市立南畑会館,29
大東市役所,1
府立修徳学院,4
貝塚市消防署,6
島本町役場,2
富田林市役所,13
南海団地,17
泉南市役所,10
緑ケ丘小学校,1
三日市公民館,18
藤井寺市役所,5
岸和田中央公園,7
佐野中学校,4
泉大津市役所,5
豊能町役場,32
此花区役所,6
平尾小学校,1
野中小学校,9
桃谷中学校,6
大宮中学校,6
聖賢小学校,8
清江小学校,0
摂陽中学校,1
今宮中学校,1
九条南小学校,2
茨田北小学校,6
南港中央公園,2
出来島小学校,3
少林寺,1
浜寺,2
三宝,0
若松台,12
石津,1
登美丘,5
深井,3
美原,2
金岡南,4
高石消防署高師浜出張所,2
豊中市千成,11
豊中市千里,****
豊中市役所,11
吹田市垂水,8
吹田市北消防署,6
吹田市高野台,6
東大阪市西保健センター,6
東大阪市六万寺,8
東大阪市環境衛生検査センター,3
楠葉,2
枚方市役所,1
王仁公園,1
高槻北,****
庄所,3
八尾市保健所,4
成田,
寝屋川市役所,1
