局名,ppb
西部コミュニティセンター,2
国設大阪,1
茨木市役所,1
高石中学校,10
池田市立南畑会館,7
大東市役所,3
府立修徳学院,11
貝塚市消防署,20
島本町役場,1
富田林市役所,14
南海団地,27
泉南市役所,24
緑ケ丘小学校,22
三日市公民館,15
藤井寺市役所,8
岸和田中央公園,11
佐野中学校,15
泉大津市役所,14
豊能町役場,3
此花区役所,3
平尾小学校,2
野中小学校,2
桃谷中学校,3
大宮中学校,1
聖賢小学校,2
清江小学校,1
摂陽中学校,2
今宮中学校,2
九条南小学校,2
茨田北小学校,4
南港中央公園,2
出来島小学校,1
少林寺,4
浜寺,10
三宝,2
若松台,21
石津,7
登美丘,25
深井,16
美原,9
金岡南,13
高石消防署高師浜出張所,10
豊中市千成,5
豊中市千里,3
豊中市役所,1
吹田市垂水,2
吹田市北消防署,2
吹田市高野台,2
東大阪市西保健センター,4
東大阪市六万寺,5
東大阪市環境衛生検査センター,2
楠葉,2
枚方市役所,0
王仁公園,0
高槻北,****
庄所,2
八尾市保健所,6
成田,
寝屋川市役所,1
