局名,ppb
西部コミュニティセンター,2
国設大阪,1
茨木市役所,1
高石中学校,3
池田市立南畑会館,24
大東市役所,2
府立修徳学院,5
貝塚市消防署,15
島本町役場,1
富田林市役所,6
南海団地,30
泉南市役所,22
緑ケ丘小学校,21
三日市公民館,8
藤井寺市役所,3
岸和田中央公園,25
佐野中学校,36
泉大津市役所,28
豊能町役場,6
此花区役所,1
平尾小学校,4
野中小学校,3
桃谷中学校,3
大宮中学校,2
聖賢小学校,1
清江小学校,2
摂陽中学校,1
今宮中学校,2
九条南小学校,1
茨田北小学校,2
南港中央公園,12
出来島小学校,1
少林寺,1
浜寺,2
三宝,2
若松台,21
石津,2
登美丘,11
深井,3
美原,1
金岡南,2
高石消防署高師浜出張所,8
豊中市千成,2
豊中市千里,4
豊中市役所,2
吹田市垂水,1
吹田市北消防署,2
吹田市高野台,2
東大阪市西保健センター,2
東大阪市六万寺,2
東大阪市環境衛生検査センター,0
楠葉,2
枚方市役所,0
王仁公園,1
高槻北,****
庄所,1
八尾市保健所,0
成田,
寝屋川市役所,1
