局名,ppb
西部コミュニティセンター,6
国設大阪,6
茨木市役所,6
高石中学校,12
池田市立南畑会館,11
大東市役所,8
府立修徳学院,22
貝塚市消防署,14
島本町役場,5
富田林市役所,13
南海団地,23
泉南市役所,20
緑ケ丘小学校,25
三日市公民館,19
藤井寺市役所,9
岸和田中央公園,11
佐野中学校,9
泉大津市役所,10
豊能町役場,8
此花区役所,4
平尾小学校,6
野中小学校,8
桃谷中学校,6
大宮中学校,5
聖賢小学校,6
清江小学校,8
摂陽中学校,5
今宮中学校,6
九条南小学校,****
茨田北小学校,8
南港中央公園,3
出来島小学校,6
少林寺,8
浜寺,13
三宝,9
若松台,8
石津,13
登美丘,11
深井,13
美原,****
金岡南,11
高石消防署高師浜出張所,11
豊中市千成,9
豊中市千里,7
豊中市役所,9
吹田市垂水,10
吹田市北消防署,10
吹田市高野台,8
東大阪市西保健センター,9
東大阪市六万寺,5
東大阪市環境衛生検査センター,3
楠葉,4
枚方市役所,7
王仁公園,****
高槻北,****
庄所,7
八尾市保健所,5
成田,
寝屋川市役所,7
