局名,ppb
西部コミュニティセンター,2
国設大阪,1
茨木市役所,1
高石中学校,11
池田市立南畑会館,7
大東市役所,4
府立修徳学院,19
貝塚市消防署,23
島本町役場,1
富田林市役所,20
南海団地,37
泉南市役所,34
緑ケ丘小学校,18
三日市公民館,19
藤井寺市役所,19
岸和田中央公園,8
佐野中学校,19
泉大津市役所,16
豊能町役場,3
此花区役所,1
平尾小学校,2
野中小学校,2
桃谷中学校,3
大宮中学校,1
聖賢小学校,2
清江小学校,1
摂陽中学校,2
今宮中学校,2
九条南小学校,****
茨田北小学校,3
南港中央公園,2
出来島小学校,1
少林寺,2
浜寺,7
三宝,1
若松台,9
石津,11
登美丘,19
深井,4
美原,7
金岡南,3
高石消防署高師浜出張所,4
豊中市千成,1
豊中市千里,4
豊中市役所,2
吹田市垂水,2
吹田市北消防署,3
吹田市高野台,1
東大阪市西保健センター,9
東大阪市六万寺,20
東大阪市環境衛生検査センター,3
楠葉,2
枚方市役所,0
王仁公園,****
高槻北,****
庄所,1
八尾市保健所,8
成田,
寝屋川市役所,1
