局名,ppb
西部コミュニティセンター,2
国設大阪,7
茨木市役所,1
高石中学校,4
池田市立南畑会館,12
大東市役所,2
府立修徳学院,19
貝塚市消防署,28
島本町役場,2
富田林市役所,8
南海団地,33
泉南市役所,14
緑ケ丘小学校,22
三日市公民館,20
藤井寺市役所,11
岸和田中央公園,16
佐野中学校,5
泉大津市役所,15
豊能町役場,9
此花区役所,3
平尾小学校,3
野中小学校,4
桃谷中学校,3
大宮中学校,2
聖賢小学校,3
清江小学校,6
摂陽中学校,2
今宮中学校,3
九条南小学校,****
茨田北小学校,3
南港中央公園,3
出来島小学校,2
少林寺,4
浜寺,4
三宝,6
若松台,8
石津,5
登美丘,9
深井,4
美原,3
金岡南,3
高石消防署高師浜出張所,6
豊中市千成,3
豊中市千里,8
豊中市役所,3
吹田市垂水,3
吹田市北消防署,3
吹田市高野台,1
東大阪市西保健センター,4
東大阪市六万寺,26
東大阪市環境衛生検査センター,3
楠葉,1
枚方市役所,1
王仁公園,****
高槻北,****
庄所,0
八尾市保健所,3
成田,
寝屋川市役所,3
