局名,ppb
西部コミュニティセンター,2
国設大阪,2
茨木市役所,2
高石中学校,2
池田市立南畑会館,11
大東市役所,3
府立修徳学院,10
貝塚市消防署,13
島本町役場,2
富田林市役所,5
南海団地,27
泉南市役所,20
緑ケ丘小学校,13
三日市公民館,6
藤井寺市役所,5
岸和田中央公園,3
佐野中学校,5
泉大津市役所,6
豊能町役場,5
此花区役所,2
平尾小学校,2
野中小学校,3
桃谷中学校,3
大宮中学校,2
聖賢小学校,3
清江小学校,1
摂陽中学校,2
今宮中学校,2
九条南小学校,1
茨田北小学校,3
南港中央公園,1
出来島小学校,1
少林寺,2
浜寺,3
三宝,2
若松台,12
石津,2
登美丘,10
深井,2
美原,1
金岡南,3
高石消防署高師浜出張所,1
豊中市千成,6
豊中市千里,****
豊中市役所,****
吹田市垂水,2
吹田市北消防署,2
吹田市高野台,2
東大阪市西保健センター,3
東大阪市六万寺,2
東大阪市環境衛生検査センター,1
楠葉,2
枚方市役所,0
王仁公園,3
高槻北,****
庄所,3
八尾市保健所,5
成田,
寝屋川市役所,1
