局名,ppb
西部コミュニティセンター,5
国設大阪,6
茨木市役所,11
高石中学校,5
池田市立南畑会館,11
大東市役所,6
府立修徳学院,13
貝塚市消防署,8
島本町役場,7
富田林市役所,7
南海団地,28
泉南市役所,16
緑ケ丘小学校,9
三日市公民館,15
藤井寺市役所,13
岸和田中央公園,5
佐野中学校,7
泉大津市役所,7
豊能町役場,7
此花区役所,6
平尾小学校,6
野中小学校,8
桃谷中学校,6
大宮中学校,6
聖賢小学校,6
清江小学校,5
摂陽中学校,4
今宮中学校,6
九条南小学校,3
茨田北小学校,6
南港中央公園,2
出来島小学校,4
少林寺,4
浜寺,7
三宝,6
若松台,8
石津,6
登美丘,7
深井,6
美原,6
金岡南,5
高石消防署高師浜出張所,6
豊中市千成,9
豊中市千里,9
豊中市役所,9
吹田市垂水,10
吹田市北消防署,8
吹田市高野台,10
東大阪市西保健センター,8
東大阪市六万寺,3
東大阪市環境衛生検査センター,0
楠葉,6
枚方市役所,4
王仁公園,****
高槻北,****
庄所,11
八尾市保健所,4
成田,
寝屋川市役所,7
