局名,ppb
西部コミュニティセンター,8
国設大阪,12
茨木市役所,3
高石中学校,1
池田市立南畑会館,5
大東市役所,11
府立修徳学院,5
貝塚市消防署,0
島本町役場,4
富田林市役所,1
南海団地,18
泉南市役所,9
緑ケ丘小学校,0
三日市公民館,1
藤井寺市役所,2
岸和田中央公園,1
佐野中学校,11
泉大津市役所,1
豊能町役場,20
此花区役所,6
平尾小学校,10
野中小学校,5
桃谷中学校,13
大宮中学校,5
聖賢小学校,10
清江小学校,10
摂陽中学校,8
今宮中学校,11
九条南小学校,6
茨田北小学校,9
南港中央公園,4
出来島小学校,1
少林寺,4
浜寺,1
三宝,7
若松台,1
石津,1
登美丘,1
深井,0
美原,0
金岡南,2
高石消防署高師浜出張所,1
豊中市千成,****
豊中市千里,1
豊中市役所,0
吹田市垂水,3
吹田市北消防署,1
吹田市高野台,1
東大阪市西保健センター,8
東大阪市六万寺,4
東大阪市環境衛生検査センター,6
楠葉,6
枚方市役所,4
王仁公園,4
高槻北,****
庄所,4
八尾市保健所,1
成田,
寝屋川市役所,8
