局名,ppb
西部コミュニティセンター,3
国設大阪,1
茨木市役所,1
高石中学校,3
池田市立南畑会館,6
大東市役所,1
府立修徳学院,10
貝塚市消防署,19
島本町役場,2
富田林市役所,12
南海団地,26
泉南市役所,24
緑ケ丘小学校,14
三日市公民館,12
藤井寺市役所,2
岸和田中央公園,11
佐野中学校,16
泉大津市役所,5
豊能町役場,2
此花区役所,1
平尾小学校,1
野中小学校,3
桃谷中学校,3
大宮中学校,1
聖賢小学校,2
清江小学校,2
摂陽中学校,1
今宮中学校,1
九条南小学校,2
茨田北小学校,4
南港中央公園,1
出来島小学校,1
少林寺,2
浜寺,4
三宝,1
若松台,11
石津,3
登美丘,3
深井,5
美原,4
金岡南,2
高石消防署高師浜出張所,5
豊中市千成,1
豊中市千里,3
豊中市役所,0
吹田市垂水,1
吹田市北消防署,1
吹田市高野台,1
東大阪市西保健センター,1
東大阪市六万寺,0
東大阪市環境衛生検査センター,0
楠葉,1
枚方市役所,0
王仁公園,2
高槻北,****
庄所,-1
八尾市保健所,1
成田,
寝屋川市役所,2
