局名,ppb
西部コミュニティセンター,16
国設大阪,21
茨木市役所,25
高石中学校,8
池田市立南畑会館,28
大東市役所,17
府立修徳学院,3
貝塚市消防署,10
島本町役場,10
富田林市役所,8
南海団地,22
泉南市役所,20
緑ケ丘小学校,6
三日市公民館,3
藤井寺市役所,3
岸和田中央公園,10
佐野中学校,21
泉大津市役所,8
豊能町役場,31
此花区役所,20
平尾小学校,20
野中小学校,24
桃谷中学校,20
大宮中学校,18
聖賢小学校,16
清江小学校,17
摂陽中学校,0
今宮中学校,13
九条南小学校,19
茨田北小学校,19
南港中央公園,16
出来島小学校,18
少林寺,11
浜寺,9
三宝,17
若松台,9
石津,7
登美丘,5
深井,1
美原,4
金岡南,3
高石消防署高師浜出張所,9
豊中市千成,****
豊中市千里,7
豊中市役所,23
吹田市垂水,16
吹田市北消防署,14
吹田市高野台,13
東大阪市西保健センター,14
東大阪市六万寺,1
東大阪市環境衛生検査センター,8
楠葉,15
枚方市役所,11
王仁公園,15
高槻北,****
庄所,20
八尾市保健所,3
成田,
寝屋川市役所,11
