局名,ppb
西部コミュニティセンター,2
国設大阪,3
茨木市役所,5
高石中学校,6
池田市立南畑会館,3
大東市役所,1
府立修徳学院,12
貝塚市消防署,28
島本町役場,0
富田林市役所,14
南海団地,32
泉南市役所,29
緑ケ丘小学校,26
三日市公民館,14
藤井寺市役所,12
岸和田中央公園,10
佐野中学校,6
泉大津市役所,16
豊能町役場,5
此花区役所,1
平尾小学校,1
野中小学校,2
桃谷中学校,4
大宮中学校,1
聖賢小学校,1
清江小学校,1
摂陽中学校,1
今宮中学校,2
九条南小学校,1
茨田北小学校,2
南港中央公園,2
出来島小学校,1
少林寺,1
浜寺,8
三宝,1
若松台,30
石津,11
登美丘,28
深井,16
美原,4
金岡南,2
高石消防署高師浜出張所,5
豊中市千成,1
豊中市千里,4
豊中市役所,2
吹田市垂水,2
吹田市北消防署,2
吹田市高野台,1
東大阪市西保健センター,3
東大阪市六万寺,2
東大阪市環境衛生検査センター,1
楠葉,3
枚方市役所,0
王仁公園,****
高槻北,****
庄所,3
八尾市保健所,1
成田,
寝屋川市役所,1
