局名,ppb
西部コミュニティセンター,3
国設大阪,5
茨木市役所,1
高石中学校,4
池田市立南畑会館,15
大東市役所,2
府立修徳学院,7
貝塚市消防署,12
島本町役場,1
富田林市役所,5
南海団地,24
泉南市役所,9
緑ケ丘小学校,9
三日市公民館,3
藤井寺市役所,3
岸和田中央公園,4
佐野中学校,2
泉大津市役所,8
豊能町役場,3
此花区役所,2
平尾小学校,2
野中小学校,3
桃谷中学校,3
大宮中学校,2
聖賢小学校,2
清江小学校,2
摂陽中学校,1
今宮中学校,2
九条南小学校,1
茨田北小学校,3
南港中央公園,1
出来島小学校,2
少林寺,2
浜寺,7
三宝,2
若松台,5
石津,3
登美丘,5
深井,3
美原,0
金岡南,4
高石消防署高師浜出張所,3
豊中市千成,2
豊中市千里,2
豊中市役所,2
吹田市垂水,2
吹田市北消防署,2
吹田市高野台,1
東大阪市西保健センター,4
東大阪市六万寺,5
東大阪市環境衛生検査センター,1
楠葉,1
枚方市役所,0
王仁公園,****
高槻北,****
庄所,1
八尾市保健所,1
成田,
寝屋川市役所,1
