局名,ppb
西部コミュニティセンター,14
国設大阪,19
茨木市役所,22
高石中学校,7
池田市立南畑会館,27
大東市役所,18
府立修徳学院,13
貝塚市消防署,11
島本町役場,23
富田林市役所,15
南海団地,17
泉南市役所,18
緑ケ丘小学校,16
三日市公民館,21
藤井寺市役所,11
岸和田中央公園,10
佐野中学校,17
泉大津市役所,12
豊能町役場,24
此花区役所,17
平尾小学校,15
野中小学校,25
桃谷中学校,17
大宮中学校,18
聖賢小学校,16
清江小学校,16
摂陽中学校,14
今宮中学校,17
九条南小学校,15
茨田北小学校,16
南港中央公園,14
出来島小学校,20
少林寺,12
浜寺,10
三宝,14
若松台,15
石津,7
登美丘,15
深井,14
美原,12
金岡南,16
高石消防署高師浜出張所,10
豊中市千成,24
豊中市千里,16
豊中市役所,22
吹田市垂水,22
吹田市北消防署,24
吹田市高野台,23
東大阪市西保健センター,11
東大阪市六万寺,12
東大阪市環境衛生検査センター,5
楠葉,27
枚方市役所,23
王仁公園,****
高槻北,****
庄所,21
八尾市保健所,13
成田,
寝屋川市役所,21
