局名,ppb
西部コミュニティセンター,1
国設大阪,1
茨木市役所,2
高石中学校,13
池田市立南畑会館,5
大東市役所,2
府立修徳学院,18
貝塚市消防署,26
島本町役場,0
富田林市役所,16
南海団地,31
泉南市役所,31
緑ケ丘小学校,23
三日市公民館,16
藤井寺市役所,8
岸和田中央公園,17
佐野中学校,21
泉大津市役所,19
豊能町役場,5
此花区役所,3
平尾小学校,1
野中小学校,2
桃谷中学校,4
大宮中学校,1
聖賢小学校,0
清江小学校,****
摂陽中学校,7
今宮中学校,****
九条南小学校,1
茨田北小学校,3
南港中央公園,****
出来島小学校,****
少林寺,9
浜寺,15
三宝,1
若松台,25
石津,18
登美丘,27
深井,18
美原,6
金岡南,17
高石消防署高師浜出張所,13
豊中市千成,1
豊中市千里,6
豊中市役所,5
吹田市垂水,1
吹田市北消防署,3
吹田市高野台,2
東大阪市西保健センター,3
東大阪市六万寺,6
東大阪市環境衛生検査センター,0
楠葉,2
枚方市役所,0
王仁公園,2
高槻北,****
庄所,1
八尾市保健所,2
成田,
寝屋川市役所,2
