局名,ppb
西部コミュニティセンター,7
国設大阪,13
茨木市役所,9
高石中学校,14
池田市立南畑会館,17
大東市役所,22
府立修徳学院,16
貝塚市消防署,18
島本町役場,2
富田林市役所,11
南海団地,28
泉南市役所,22
緑ケ丘小学校,12
三日市公民館,10
藤井寺市役所,13
岸和田中央公園,19
佐野中学校,17
泉大津市役所,14
豊能町役場,11
此花区役所,14
平尾小学校,17
野中小学校,13
桃谷中学校,15
大宮中学校,6
聖賢小学校,11
清江小学校,****
摂陽中学校,14
今宮中学校,****
九条南小学校,11
茨田北小学校,13
南港中央公園,****
出来島小学校,****
少林寺,11
浜寺,15
三宝,10
若松台,14
石津,12
登美丘,12
深井,17
美原,10
金岡南,15
高石消防署高師浜出張所,14
豊中市千成,13
豊中市千里,11
豊中市役所,11
吹田市垂水,13
吹田市北消防署,19
吹田市高野台,10
東大阪市西保健センター,13
東大阪市六万寺,15
東大阪市環境衛生検査センター,10
楠葉,4
枚方市役所,6
王仁公園,10
高槻北,****
庄所,7
八尾市保健所,8
成田,
寝屋川市役所,10
